Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_Score,Credit_Utilization,Open_Accounts,Prev_Loan_Count,Prev_Loans_Repaid,Prev_Loan_Defaults,Avg_Prev_Loan_Amount,Repayment_Rate,Property_Area,Loan_Status
LP009089,Male,Yes,2,Not Graduate,No,6769,5737,415.0,360.0,546.0,38.0,4.0,1.0,0.0,1.0,238.6,0.0,Semiurban,N
LP009090,Male,Yes,0,Graduate,No,6196,2651,471.0,480.0,850.0,49.9,3.0,1.0,1.0,0.0,500.0,1.0,Semiurban,Y
LP009091,Male,No,0,Graduate,,3476,0,107.0,36.0,649.0,41.4,5.0,2.0,1.0,1.0,140.7,0.5,Rural,N
LP009092,Male,No,2,Graduate,No,5505,2167,800.0,360.0,711.0,16.8,6.0,2.0,2.0,0.0,164.4,1.0,Rural,N
LP009093,,Yes,0,Graduate,No,6990,1313,800.0,300.0,709.0,28.3,4.0,2.0,2.0,0.0,500.0,1.0,Rural,Y
LP009094,Male,No,2,Not Graduate,Yes,3933,1571,284.0,360.0,800.0,19.4,5.0,4.0,4.0,0.0,138.8,1.0,Urban,Y
LP009095,Male,Yes,1,Not Graduate,No,6260,2064,498.0,360.0,741.0,67.1,5.0,3.0,,0.0,500.0,1.0,Rural,Y
LP009096,Female,Yes,2,Not Graduate,No,2012,0,218.0,360.0,748.0,17.3,3.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP009097,Male,No,0,Graduate,Yes,2183,0,58.0,,616.0,14.6,3.0,5.0,3.0,2.0,164.5,0.6,Urban,N
LP009098,Male,Yes,2,Not Graduate,No,4674,2869,800.0,360.0,780.0,28.3,5.0,2.0,2.0,0.0,104.1,1.0,Semiurban,Y
LP009099,Female,Yes,0,Graduate,No,3686,0,148.0,240.0,798.0,31.1,2.0,1.0,1.0,0.0,246.3,1.0,Semiurban,Y
LP009100,Male,Yes,0,Graduate,,8607,1872,800.0,360.0,772.0,3.7,0.0,2.0,2.0,0.0,112.4,1.0,Rural,Y
LP009101,Male,No,3+,Not Graduate,No,3981,6685,616.0,360.0,590.0,45.5,3.0,3.0,2.0,1.0,500.0,0.67,Urban,N
LP009102,Female,No,2,Not Graduate,No,8858,1699,692.0,360.0,701.0,52.5,8.0,2.0,2.0,0.0,146.4,1.0,Semiurban,N
LP009103,Male,No,2,Graduate,No,4377,1158,137.0,360.0,747.0,29.1,4.0,7.0,6.0,1.0,115.0,0.86,Urban,Y
LP009104,Male,Yes,0,Not Graduate,No,5489,4158,751.0,360.0,733.0,23.0,7.0,0.0,,0.0,0.0,0.0,Semiurban,Y
LP009105,Male,No,0,Not Graduate,,3453,0,361.0,360.0,669.0,44.6,2.0,3.0,,1.0,87.6,0.67,Urban,N
LP009106,Male,Yes,1,Graduate,No,4137,0,259.0,36.0,628.0,14.4,2.0,3.0,2.0,1.0,250.7,0.67,Semiurban,N
LP009107,Male,No,0,Not Graduate,No,2869,0,269.0,300.0,697.0,26.2,4.0,5.0,4.0,1.0,53.5,0.8,Rural,N
LP009108,Female,No,2,Graduate,No,2353,0,116.0,360.0,598.0,71.2,5.0,1.0,1.0,0.0,187.1,1.0,Rural,N
LP009109,Male,Yes,2,Not Graduate,No,7770,1392,709.0,360.0,660.0,66.9,2.0,1.0,1.0,0.0,147.7,1.0,Urban,N
LP009110,Male,Yes,3+,Graduate,No,8476,0,222.0,300.0,638.0,51.6,4.0,2.0,1.0,1.0,182.3,0.5,Urban,N
LP009111,Female,Yes,1,Graduate,No,7774,0,800.0,360.0,716.0,35.7,6.0,2.0,,0.0,442.1,1.0,Urban,Y
LP009112,Male,No,0,Graduate,No,8648,2969,800.0,360.0,691.0,17.6,6.0,1.0,1.0,0.0,500.0,1.0,Urban,Y
LP009113,Male,Yes,2,Not Graduate,No,5062,4483,,360.0,669.0,4.8,4.0,3.0,2.0,1.0,395.0,0.67,Urban,N
LP009114,Male,Yes,2,Not Graduate,No,3416,5031,531.0,360.0,569.0,23.1,5.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP009115,Male,Yes,3+,Not Graduate,No,2923,0,79.0,84.0,811.0,25.0,7.0,2.0,2.0,0.0,139.2,1.0,Urban,Y
LP009116,Male,Yes,1,Graduate,No,1551,1989,232.0,300.0,685.0,23.9,6.0,4.0,3.0,1.0,184.6,0.75,Rural,N
LP009117,Male,No,3+,Graduate,Yes,6132,0,463.0,360.0,632.0,9.8,,4.0,3.0,1.0,439.4,0.75,Semiurban,N
LP009118,Female,Yes,0,Graduate,No,4802,1571,474.0,360.0,598.0,24.9,4.0,4.0,2.0,2.0,276.4,0.5,Rural,N
LP009119,Female,Yes,1,Not Graduate,No,5576,0,468.0,360.0,613.0,20.7,2.0,1.0,1.0,0.0,156.1,1.0,Semiurban,Y
LP009120,Female,No,0,Not Graduate,Yes,6382,725,286.0,360.0,690.0,49.0,3.0,3.0,2.0,1.0,500.0,0.67,Semiurban,N
LP009121,Female,No,2,Graduate,Yes,10223,0,231.0,360.0,,18.5,2.0,1.0,1.0,0.0,500.0,1.0,Urban,Y
LP009122,Male,Yes,1,Graduate,No,3651,0,213.0,360.0,758.0,24.0,2.0,5.0,5.0,0.0,51.8,1.0,Rural,Y
LP009123,Male,Yes,0,Graduate,No,5922,0,495.0,300.0,700.0,2.9,7.0,3.0,3.0,0.0,161.3,1.0,Semiurban,Y
LP009124,Female,No,1,Graduate,No,3300,0,146.0,240.0,753.0,30.5,9.0,3.0,3.0,0.0,225.1,1.0,Rural,Y
LP009125,Male,Yes,0,Graduate,No,1598,2734,402.0,240.0,693.0,,5.0,1.0,1.0,0.0,327.2,1.0,Semiurban,Y
LP009126,Female,No,0,Graduate,No,3998,5983,800.0,360.0,702.0,43.5,7.0,2.0,2.0,0.0,136.5,1.0,Urban,Y
LP009127,Male,Yes,,Not Graduate,No,10679,657,484.0,60.0,759.0,8.1,10.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP009128,Male,Yes,0,Graduate,No,3982,0,316.0,360.0,688.0,59.2,2.0,3.0,,1.0,266.4,0.67,Semiurban,N
LP009129,Male,Yes,0,Graduate,No,2610,3369,113.0,360.0,839.0,8.8,7.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP009130,Female,Yes,0,Graduate,No,5602,2909,542.0,360.0,674.0,47.8,5.0,4.0,3.0,1.0,366.2,0.75,Semiurban,N
LP009131,Male,No,0,Graduate,No,7585,1377,369.0,360.0,655.0,25.9,5.0,4.0,3.0,1.0,253.4,0.75,Semiurban,N
LP009132,Male,No,0,Graduate,No,6044,3822,800.0,300.0,612.0,63.0,4.0,5.0,2.0,3.0,135.6,0.4,Urban,N
LP009133,Male,No,0,Graduate,No,10028,1988,800.0,300.0,720.0,18.5,2.0,2.0,2.0,0.0,,1.0,Urban,N
LP009134,Male,No,1,Graduate,No,2536,4931,635.0,360.0,846.0,39.8,4.0,4.0,4.0,0.0,492.5,,Semiurban,Y
LP009135,Female,No,1,Graduate,No,10233,0,540.0,360.0,832.0,,2.0,8.0,7.0,1.0,176.5,0.88,Rural,Y
LP009136,Male,No,3+,Graduate,,1297,1912,265.0,360.0,720.0,21.9,3.0,,2.0,1.0,199.3,0.67,Urban,Y
LP009137,Male,No,0,Graduate,No,1315,1339,53.0,36.0,719.0,17.6,5.0,7.0,6.0,1.0,38.5,0.86,Semiurban,Y
LP009138,Male,Yes,3+,Graduate,No,1848,1375,135.0,360.0,585.0,69.6,6.0,3.0,2.0,1.0,66.2,0.67,Urban,N
LP009139,Male,Yes,0,Graduate,No,5932,2115,415.0,360.0,757.0,39.5,2.0,2.0,2.0,0.0,500.0,1.0,Urban,Y
LP009140,Male,No,0,Not Graduate,No,1798,4389,394.0,360.0,620.0,53.3,2.0,2.0,1.0,1.0,345.9,0.5,Urban,N
LP009141,Male,No,0,Not Graduate,No,3032,2262,515.0,360.0,736.0,44.5,8.0,5.0,4.0,1.0,408.0,0.8,Urban,Y
LP009142,Male,No,0,Not Graduate,No,3449,754,207.0,120.0,753.0,15.1,3.0,2.0,2.0,0.0,165.6,1.0,Urban,Y
LP009143,Female,No,0,Graduate,No,6959,0,658.0,12.0,850.0,34.2,6.0,1.0,1.0,0.0,374.4,1.0,Urban,Y
LP009144,Male,Yes,2,Graduate,No,9574,0,699.0,60.0,713.0,,3.0,1.0,1.0,0.0,500.0,1.0,Urban,Y
LP009145,Male,No,3+,Graduate,No,7640,0,647.0,36.0,749.0,43.7,4.0,6.0,5.0,1.0,390.3,0.83,Urban,N
LP009146,Male,No,3+,Graduate,,1884,0,154.0,360.0,748.0,23.3,5.0,3.0,2.0,1.0,107.9,0.67,Urban,Y
LP009147,Male,Yes,2,Graduate,No,4950,922,252.0,360.0,702.0,26.3,3.0,3.0,3.0,0.0,451.2,1.0,Urban,Y
LP009148,Male,No,1,Graduate,No,3560,4681,474.0,36.0,752.0,12.1,4.0,1.0,1.0,0.0,162.0,1.0,Urban,Y
LP009149,Male,Yes,0,Graduate,No,4031,549,546.0,360.0,743.0,15.4,3.0,3.0,3.0,0.0,139.7,1.0,Urban,Y
LP009150,Male,No,3+,Not Graduate,No,4275,0,92.0,240.0,726.0,12.0,4.0,3.0,3.0,0.0,146.3,1.0,Semiurban,Y
LP009151,Male,No,2,Not Graduate,No,3366,0,164.0,360.0,614.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP009152,Male,Yes,0,Not Graduate,No,2877,0,167.0,360.0,569.0,27.6,5.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP009153,Male,Yes,2,Graduate,No,3398,0,178.0,120.0,704.0,23.0,7.0,5.0,5.0,0.0,187.8,1.0,Semiurban,Y
LP009154,Male,Yes,0,Not Graduate,No,2937,0,176.0,360.0,671.0,28.2,1.0,2.0,1.0,1.0,39.9,0.5,Rural,N
LP009155,Male,Yes,,Graduate,Yes,8182,4561,800.0,360.0,708.0,20.8,3.0,2.0,2.0,0.0,500.0,1.0,Semiurban,Y
LP009156,Male,Yes,3+,Graduate,No,4279,0,503.0,36.0,628.0,51.6,3.0,4.0,2.0,2.0,115.9,0.5,Urban,N
LP009157,Female,Yes,1,Graduate,Yes,8153,0,800.0,360.0,781.0,13.8,1.0,,0.0,0.0,,0.0,Urban,Y
LP009158,Male,No,3+,Graduate,No,8567,0,397.0,240.0,,31.5,4.0,1.0,1.0,0.0,500.0,1.0,Rural,N
LP009159,Male,Yes,3+,Graduate,No,10212,0,694.0,360.0,850.0,12.2,4.0,0.0,,0.0,0.0,0.0,Rural,Y
LP009160,Male,Yes,0,Graduate,No,2090,0,165.0,120.0,673.0,58.4,4.0,2.0,2.0,0.0,68.7,1.0,Urban,Y
LP009161,Female,No,0,Graduate,No,5206,2172,116.0,360.0,790.0,12.4,7.0,6.0,6.0,0.0,244.0,1.0,Urban,Y
LP009162,Male,No,0,Graduate,No,2111,1091,88.0,180.0,805.0,17.6,2.0,7.0,6.0,1.0,235.9,,Urban,Y
LP009163,Female,No,3+,Graduate,No,13388,0,800.0,360.0,665.0,23.2,3.0,6.0,4.0,2.0,500.0,0.67,Urban,N
LP009164,Male,Yes,0,Graduate,No,6331,0,473.0,480.0,748.0,41.1,2.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP009165,Female,Yes,2,Graduate,No,3355,0,277.0,360.0,765.0,28.6,4.0,0.0,0.0,0.0,0.0,0.0,Rural,Y
LP009166,Female,Yes,0,Graduate,No,3680,0,383.0,360.0,596.0,42.1,2.0,1.0,1.0,0.0,166.0,1.0,Urban,N
LP009167,Female,Yes,2,Graduate,No,7358,1022,463.0,360.0,778.0,40.0,6.0,2.0,2.0,0.0,500.0,1.0,Rural,Y
LP009168,Male,No,0,Graduate,No,3565,0,90.0,84.0,726.0,16.6,5.0,,3.0,1.0,160.0,0.75,Semiurban,N
LP009169,Male,Yes,0,Not Graduate,No,1969,0,149.0,360.0,639.0,16.7,3.0,2.0,1.0,1.0,47.1,0.5,Rural,N
LP009170,Male,No,0,Graduate,No,5824,0,596.0,360.0,685.0,12.7,3.0,2.0,2.0,0.0,437.1,1.0,Urban,Y
LP009171,Male,Yes,1,Graduate,No,9318,1330,419.0,360.0,743.0,35.9,4.0,2.0,2.0,0.0,500.0,1.0,Semiurban,Y
LP009172,Female,Yes,0,Graduate,Yes,4256,3116,416.0,360.0,745.0,28.8,4.0,1.0,1.0,0.0,202.2,1.0,Urban,Y
LP009173,Male,Yes,2,Graduate,No,6974,1092,186.0,360.0,715.0,35.7,2.0,5.0,4.0,1.0,349.6,0.8,Semiurban,Y
LP009174,Male,No,0,Graduate,No,3118,4028,454.0,360.0,608.0,31.1,4.0,3.0,2.0,1.0,500.0,0.67,Rural,N
LP009175,Male,Yes,1,Not Graduate,No,4795,5745,511.0,360.0,715.0,,6.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP009176,Male,Yes,3+,Graduate,No,4721,0,397.0,300.0,697.0,38.9,6.0,2.0,2.0,0.0,209.6,1.0,Rural,Y
LP009177,Male,Yes,1,Graduate,No,3604,3000,371.0,60.0,731.0,23.3,6.0,1.0,1.0,,291.9,1.0,Semiurban,Y
LP009178,Female,Yes,0,Graduate,No,2523,0,223.0,360.0,728.0,25.1,3.0,4.0,4.0,0.0,130.9,1.0,Urban,Y
LP009179,Male,No,2,Not Graduate,No,2870,3966,230.0,360.0,,20.5,7.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP009180,Male,Yes,0,Graduate,No,2948,0,282.0,300.0,591.0,47.9,4.0,1.0,0.0,1.0,178.8,0.0,Rural,N
LP009181,Male,Yes,0,Graduate,No,3375,2753,341.0,360.0,825.0,13.7,4.0,2.0,2.0,0.0,310.8,1.0,Urban,Y
LP009182,Male,No,0,Graduate,No,4096,0,268.0,12.0,768.0,13.1,3.0,2.0,2.0,0.0,102.8,1.0,Rural,Y
LP009183,Male,Yes,0,Not Graduate,No,4849,0,181.0,360.0,620.0,39.9,4.0,4.0,3.0,1.0,257.8,0.75,Urban,N
LP009184,Male,Yes,1,Not Graduate,No,4845,2342,675.0,360.0,788.0,4.2,4.0,1.0,1.0,0.0,456.4,1.0,Semiurban,Y
LP009185,Male,Yes,1,Graduate,No,4181,4367,389.0,120.0,625.0,40.1,7.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP009186,Male,Yes,0,Graduate,No,4486,0,489.0,360.0,768.0,24.5,6.0,1.0,1.0,0.0,267.2,1.0,Urban,Y
LP009187,Male,Yes,0,Graduate,No,2659,2821,309.0,300.0,657.0,24.6,4.0,7.0,5.0,2.0,427.6,0.71,Rural,N
LP009188,Male,No,0,Graduate,Yes,4987,0,329.0,360.0,703.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP009189,Female,No,0,Graduate,No,1737,1954,234.0,360.0,736.0,34.5,4.0,3.0,3.0,0.0,289.0,1.0,Semiurban,Y
LP009190,Female,Yes,0,Graduate,No,2423,2957,421.0,360.0,719.0,30.6,3.0,2.0,2.0,0.0,94.9,1.0,Urban,Y
LP009191,Female,No,0,Graduate,Yes,2382,0,184.0,360.0,643.0,27.6,6.0,0.0,0.0,0.0,,0.0,Rural,N
LP009192,Male,Yes,1,Graduate,No,3156,2648,436.0,36.0,728.0,37.1,3.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP009193,Female,Yes,1,Graduate,No,5289,1462,221.0,180.0,674.0,25.7,3.0,2.0,2.0,0.0,240.7,1.0,Rural,Y
LP009194,Female,No,0,Graduate,No,4937,1694,295.0,84.0,714.0,41.7,6.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP009195,Female,Yes,3+,Not Graduate,No,5239,0,382.0,240.0,727.0,24.7,6.0,1.0,1.0,0.0,156.2,1.0,Urban,Y
LP009196,Male,Yes,0,Not Graduate,No,7225,0,800.0,360.0,760.0,,5.0,4.0,4.0,0.0,480.9,1.0,Urban,Y
LP009197,,No,2,Graduate,No,4955,0,272.0,240.0,510.0,,4.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP009198,Female,Yes,0,Graduate,Yes,2430,0,122.0,360.0,766.0,11.2,4.0,3.0,3.0,0.0,134.0,1.0,Rural,Y
LP009199,Male,Yes,1,Graduate,No,4527,0,244.0,360.0,590.0,36.3,4.0,2.0,1.0,1.0,307.4,0.5,Semiurban,N
LP009200,Male,No,0,Graduate,Yes,2540,0,259.0,360.0,672.0,16.4,7.0,3.0,2.0,1.0,108.9,0.67,Semiurban,N
LP009201,Female,No,1,Graduate,No,3637,992,387.0,360.0,700.0,61.4,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP009202,Male,No,0,Not Graduate,No,5646,0,621.0,360.0,513.0,30.7,2.0,4.0,1.0,3.0,377.0,0.25,Rural,N
LP009203,Male,Yes,0,Graduate,Yes,4018,4920,241.0,360.0,850.0,61.1,5.0,6.0,6.0,0.0,164.5,1.0,Semiurban,Y
LP009204,Male,Yes,2,Not Graduate,No,6539,0,611.0,360.0,641.0,48.4,10.0,3.0,2.0,1.0,208.1,0.67,Urban,N
LP009205,Female,Yes,2,Graduate,,4469,13098,800.0,480.0,643.0,58.7,5.0,4.0,3.0,1.0,500.0,,Semiurban,N
LP009206,Male,Yes,0,Graduate,Yes,1792,4113,610.0,360.0,850.0,15.0,4.0,1.0,1.0,0.0,369.4,1.0,Semiurban,Y
LP009207,Male,Yes,0,Graduate,No,3509,0,,300.0,585.0,25.5,3.0,3.0,1.0,2.0,134.4,0.33,Semiurban,N
LP009208,Male,No,0,Graduate,No,6510,1205,221.0,12.0,703.0,11.7,2.0,4.0,3.0,,273.9,,Urban,Y
LP009209,Female,Yes,0,Not Graduate,No,5848,2659,785.0,360.0,720.0,32.4,3.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP009210,Male,Yes,0,Graduate,Yes,2337,0,97.0,180.0,687.0,33.7,0.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP009211,Female,Yes,0,Graduate,No,3373,0,224.0,240.0,591.0,18.2,4.0,2.0,1.0,1.0,,0.5,Semiurban,N
LP009212,Female,No,2,Graduate,No,5034,1479,255.0,60.0,643.0,31.8,,0.0,0.0,0.0,0.0,0.0,Rural,N
LP009213,Male,No,1,Graduate,No,3250,0,273.0,360.0,739.0,24.5,6.0,5.0,4.0,1.0,149.3,0.8,Rural,Y
LP009214,Male,No,,Graduate,No,3628,1562,371.0,360.0,770.0,41.2,6.0,2.0,2.0,0.0,371.5,1.0,Urban,Y
LP009215,Male,Yes,2,Graduate,No,5163,2797,573.0,360.0,849.0,1.9,1.0,2.0,2.0,0.0,207.0,1.0,Rural,Y
LP009216,Male,Yes,1,Not Graduate,Yes,13354,1886,800.0,360.0,690.0,13.8,5.0,5.0,4.0,1.0,283.4,0.8,Semiurban,Y
LP009217,Male,Yes,0,Not Graduate,,5356,730,118.0,360.0,758.0,48.6,7.0,1.0,1.0,0.0,244.2,1.0,Rural,Y
LP009218,Female,No,3+,Graduate,No,6740,5770,234.0,360.0,790.0,44.7,5.0,0.0,0.0,0.0,0.0,0.0,Rural,Y
LP009219,Female,Yes,1,Graduate,No,2611,0,67.0,360.0,810.0,22.8,4.0,2.0,2.0,0.0,77.7,,Rural,Y
LP009220,Male,Yes,0,Graduate,No,2107,7946,623.0,360.0,717.0,19.5,4.0,1.0,1.0,0.0,500.0,1.0,Urban,Y
LP009221,,Yes,3+,Graduate,No,2630,0,134.0,360.0,748.0,28.2,8.0,0.0,0.0,0.0,,0.0,Rural,Y
LP009222,Male,Yes,0,Not Graduate,No,4002,0,173.0,360.0,722.0,40.4,2.0,7.0,6.0,1.0,232.9,0.86,Rural,Y
LP009223,Male,Yes,1,Graduate,No,5095,0,548.0,360.0,744.0,1.3,2.0,0.0,,0.0,,0.0,Semiurban,Y
LP009224,Male,Yes,0,Graduate,No,5932,0,641.0,360.0,815.0,19.3,5.0,3.0,3.0,0.0,215.5,1.0,Rural,Y
LP009225,Female,Yes,2,Not Graduate,No,7591,2318,391.0,360.0,682.0,46.6,3.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP009226,Female,Yes,2,Graduate,No,9457,3532,800.0,36.0,744.0,31.1,5.0,5.0,5.0,0.0,500.0,1.0,Semiurban,Y
LP009227,Male,Yes,1,Graduate,No,1276,1589,194.0,360.0,729.0,45.0,7.0,5.0,4.0,1.0,144.6,0.8,Semiurban,Y
LP009228,Female,No,1,Graduate,Yes,2468,0,251.0,360.0,,61.1,4.0,,1.0,2.0,171.2,0.33,Semiurban,N
LP009229,Male,Yes,2,Not Graduate,No,12064,0,570.0,360.0,698.0,10.0,6.0,2.0,1.0,1.0,500.0,0.5,Semiurban,N
LP009230,Male,No,0,Graduate,No,5483,0,336.0,360.0,771.0,9.4,4.0,3.0,3.0,0.0,372.1,1.0,Urban,Y
LP009231,Male,Yes,3+,Not Graduate,No,4171,0,148.0,360.0,718.0,18.8,2.0,2.0,2.0,0.0,70.5,1.0,Semiurban,Y
LP009232,Male,Yes,0,Graduate,No,1200,1971,363.0,360.0,593.0,21.6,3.0,1.0,1.0,0.0,95.2,1.0,Semiurban,N
LP009233,Female,Yes,3+,Graduate,No,2044,0,102.0,360.0,755.0,8.3,3.0,2.0,2.0,0.0,95.7,1.0,Urban,Y
LP009234,Male,No,1,Graduate,No,7561,0,419.0,360.0,755.0,48.0,2.0,2.0,2.0,0.0,303.2,1.0,Rural,Y
LP009235,Male,Yes,0,Graduate,No,3357,2352,472.0,360.0,740.0,18.8,1.0,2.0,2.0,0.0,,1.0,Rural,Y
LP009236,Male,Yes,0,Not Graduate,No,6166,4719,331.0,180.0,805.0,43.9,3.0,3.0,3.0,0.0,336.4,1.0,Rural,Y
LP009237,Male,Yes,0,Graduate,No,3497,1217,92.0,360.0,807.0,27.1,6.0,1.0,1.0,0.0,369.0,1.0,Semiurban,Y
LP009238,Male,Yes,3+,Not Graduate,No,16467,896,800.0,360.0,661.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP009239,Male,Yes,0,Graduate,No,4331,0,249.0,360.0,773.0,68.8,5.0,4.0,4.0,0.0,241.5,1.0,Semiurban,Y
LP009240,Male,Yes,0,Graduate,No,1818,752,260.0,360.0,813.0,28.5,3.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP009241,Male,Yes,0,Graduate,No,6299,5476,235.0,360.0,703.0,34.9,3.0,4.0,4.0,0.0,500.0,,Rural,Y
LP009242,Male,Yes,0,Graduate,No,4651,0,97.0,360.0,815.0,20.0,3.0,1.0,1.0,0.0,347.7,1.0,Urban,Y
LP009243,Male,No,0,Not Graduate,No,3060,0,,360.0,699.0,44.7,1.0,0.0,0.0,0.0,0.0,,Semiurban,N
LP009244,Male,Yes,0,Graduate,No,5015,3486,723.0,120.0,625.0,24.8,3.0,1.0,0.0,1.0,500.0,0.0,Rural,N
LP009245,Male,Yes,3+,Graduate,Yes,8330,2971,505.0,300.0,581.0,48.8,7.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP009246,Female,No,1,Graduate,No,3851,2001,224.0,180.0,675.0,52.9,4.0,2.0,1.0,1.0,226.4,0.5,Semiurban,N
LP009247,Male,No,2,Graduate,No,2507,0,185.0,360.0,636.0,26.2,4.0,4.0,2.0,2.0,192.9,0.5,Semiurban,N
LP009248,Male,Yes,2,Graduate,No,5034,1877,556.0,360.0,850.0,13.8,6.0,2.0,2.0,0.0,462.9,1.0,Semiurban,Y
LP009249,Male,Yes,0,Graduate,No,3025,800,398.0,360.0,763.0,20.5,2.0,3.0,3.0,0.0,,1.0,Semiurban,Y
LP009250,Male,No,3+,Graduate,No,5413,0,287.0,300.0,634.0,62.0,1.0,5.0,3.0,2.0,133.6,0.6,Rural,N
LP009251,Male,Yes,0,Graduate,No,9510,1738,386.0,360.0,774.0,29.6,1.0,1.0,1.0,0.0,332.8,1.0,Semiurban,Y
LP009252,Male,No,0,Graduate,No,2240,0,51.0,360.0,620.0,20.1,7.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP009253,Male,Yes,0,Graduate,Yes,1469,0,73.0,360.0,584.0,18.7,7.0,4.0,2.0,2.0,44.8,0.5,Rural,N
LP009254,Male,Yes,1,Graduate,Yes,17598,702,800.0,360.0,850.0,,5.0,1.0,1.0,0.0,375.2,1.0,Rural,Y
LP009255,Female,No,0,Graduate,No,4816,0,563.0,360.0,580.0,76.4,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP009256,Male,No,2,Graduate,No,2105,0,90.0,,730.0,37.4,5.0,1.0,1.0,0.0,133.4,1.0,Urban,Y
LP009257,Male,Yes,3+,Graduate,No,2438,0,265.0,480.0,655.0,,1.0,3.0,2.0,1.0,50.3,,Semiurban,N
LP009258,Male,No,2,Graduate,No,3344,3364,688.0,360.0,,5.8,3.0,1.0,,0.0,129.6,1.0,Semiurban,Y
LP009259,Female,Yes,0,Not Graduate,Yes,5330,1397,545.0,360.0,,48.6,3.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP009260,Male,No,1,Graduate,Yes,1200,1002,73.0,180.0,579.0,32.2,3.0,3.0,1.0,2.0,63.4,0.33,Semiurban,N
LP009261,Male,No,3+,Graduate,No,6763,10839,388.0,120.0,553.0,33.5,8.0,1.0,0.0,1.0,500.0,0.0,Rural,N
LP009262,Male,Yes,0,Not Graduate,Yes,2944,1987,121.0,36.0,789.0,7.8,2.0,3.0,3.0,0.0,132.8,1.0,Rural,Y
LP009263,Male,Yes,0,Graduate,No,10828,4621,232.0,360.0,850.0,15.5,4.0,4.0,4.0,0.0,500.0,1.0,Semiurban,Y
LP009264,,Yes,0,Graduate,,5606,0,507.0,360.0,820.0,4.6,5.0,6.0,6.0,0.0,230.4,1.0,Rural,Y
LP009265,Female,Yes,0,Not Graduate,No,7605,3027,627.0,360.0,787.0,41.4,6.0,1.0,1.0,0.0,156.1,1.0,Rural,Y
LP009266,Male,Yes,2,Graduate,No,3864,0,393.0,360.0,681.0,,4.0,8.0,6.0,2.0,165.9,0.75,Rural,N
LP009267,Male,No,1,Graduate,No,5152,0,322.0,360.0,747.0,11.1,4.0,3.0,3.0,0.0,326.0,1.0,Semiurban,Y
LP009268,Male,Yes,0,Graduate,No,10204,1503,800.0,360.0,601.0,11.9,4.0,4.0,3.0,1.0,249.0,0.75,Urban,N
LP009269,Male,Yes,2,Graduate,Yes,2666,1071,331.0,360.0,850.0,61.0,6.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP009270,Male,No,1,Graduate,No,5797,0,210.0,360.0,551.0,34.7,5.0,1.0,0.0,1.0,193.2,0.0,Semiurban,N
LP009271,Male,Yes,1,Graduate,Yes,6133,0,239.0,300.0,753.0,45.7,4.0,1.0,1.0,0.0,411.7,1.0,Urban,Y
LP009272,Male,Yes,0,Graduate,No,10071,808,215.0,360.0,799.0,28.7,3.0,3.0,3.0,0.0,500.0,1.0,Semiurban,Y
LP009273,Male,Yes,0,Graduate,No,3027,1354,314.0,300.0,750.0,19.3,6.0,4.0,4.0,0.0,281.7,1.0,Semiurban,Y
LP009274,Male,Yes,0,Not Graduate,Yes,2673,0,160.0,360.0,705.0,18.1,3.0,2.0,2.0,0.0,82.0,1.0,Urban,Y
LP009275,Male,Yes,2,Graduate,Yes,9077,3513,800.0,180.0,646.0,21.1,3.0,1.0,1.0,0.0,368.2,1.0,Urban,N
LP009276,Male,No,2,Not Graduate,No,3885,5727,191.0,360.0,533.0,26.4,6.0,2.0,1.0,1.0,500.0,0.5,Rural,N
LP009277,Male,Yes,0,Graduate,No,2593,0,311.0,360.0,756.0,59.0,4.0,1.0,1.0,0.0,95.2,1.0,Semiurban,Y
