Record_ID,Person_ID,Loan_Type,Loan_Amount,Loan_Date,Loan_Term_Months,Status,Lender
REC006086,PER02239,Personal Loan,56,2022-01-06,60,Defaulted,PNB
REC006087,PER02240,Home Loan,253,2024-03-16,240,Active,Bajaj Finserv
REC006088,PER02241,Personal Loan,24,2012-03-22,36,Repaid,PNB
REC006089,PER02241,Car Loan,62,2018-02-15,84,Active,Canara Bank
REC006090,PER02242,Home Loan,242,2019-06-11,360,Defaulted,HDFC Bank
REC006091,PER02242,Personal Loan,100,2019-04-09,24,Repaid,HDFC Bank
REC006092,PER02242,Home Loan,144,2018-02-18,240,Defaulted,ICICI Bank
REC006093,PER02242,Personal Loan,72,2010-12-12,48,Repaid,IDBI Bank
REC006094,PER02242,Home Loan,135,2011-07-22,180,Active,SBI
REC006095,PER02242,Home Loan,176,2013-01-21,360,Repaid,PNB
REC006096,PER02243,Education Loan,60,2018-01-03,60,Repaid,IDBI Bank
REC006097,PER02244,Home Loan,262,2024-07-09,300,Defaulted,IDBI Bank
REC006098,PER02244,Home Loan,289,2018-07-17,300,Active,ICICI Bank
REC006099,PER02245,Home Loan,136,2021-01-21,240,Defaulted,PNB
REC006100,PER02245,Business Loan,81,2021-09-14,48,Active,LIC Housing Finance
REC006101,PER02246,Two-Wheeler Loan,22,2019-07-20,12,Repaid,Canara Bank
REC006102,PER02246,Car Loan,60,2025-12-08,84,Repaid,IndusInd Bank
REC006103,PER02246,Home Loan,50,2022-06-28,300,Repaid,HDFC Bank
REC006104,PER02246,Home Loan,153,2022-01-28,120,Repaid,Tata Capital
REC006105,PER02247,Personal Loan,37,2020-10-16,48,Repaid,Union Bank
REC006106,PER02247,Home Loan,292,2014-08-07,300,Repaid,Union Bank
REC006107,PER02247,Home Loan,55,2019-03-11,300,Active,Union Bank
REC006108,PER02247,Business Loan,121,2010-09-15,48,Repaid,IDBI Bank
REC006109,PER02247,Home Loan,129,2022-02-24,120,Repaid,Yes Bank
REC006110,PER02248,Car Loan,44,2013-08-18,48,Repaid,Union Bank
REC006111,PER02249,Home Loan,581,2015-11-19,300,Active,Bank of Baroda
REC006112,PER02249,Home Loan,168,2015-01-24,180,Active,Union Bank
REC006113,PER02250,Personal Loan,29,2017-05-08,48,Active,ICICI Bank
REC006114,PER02250,Personal Loan,5,2010-05-14,36,Repaid,Axis Bank
REC006115,PER02250,Education Loan,83,2021-08-16,36,Defaulted,Axis Bank
REC006116,PER02252,Car Loan,49,2025-08-28,60,Active,Kotak Mahindra
REC006117,PER02252,Home Loan,200,2018-06-08,120,Repaid,Bajaj Finserv
REC006118,PER02253,Home Loan,181,2010-02-24,240,Active,IndusInd Bank
REC006119,PER02253,Personal Loan,42,2021-01-18,24,Repaid,ICICI Bank
REC006120,PER02253,Gold Loan,10,2020-11-27,60,Repaid,ICICI Bank
REC006121,PER02253,Business Loan,183,2018-12-06,48,Defaulted,Yes Bank
REC006122,PER02253,Home Loan,210,2020-04-19,180,Active,Union Bank
REC006123,PER02254,Business Loan,37,2017-11-16,60,Repaid,Axis Bank
REC006124,PER02255,Personal Loan,80,2020-08-04,12,Repaid,IDBI Bank
REC006125,PER02255,Personal Loan,97,2012-05-18,48,Defaulted,IDBI Bank
REC006126,PER02256,Home Loan,215,2011-04-03,120,Defaulted,HDFC Bank
REC006127,PER02257,Personal Loan,57,2010-09-15,48,Repaid,HDFC Bank
REC006128,PER02257,Car Loan,36,2024-10-23,60,Repaid,IDBI Bank
REC006129,PER02258,Home Loan,90,2022-10-04,120,Repaid,HDFC Bank
REC006130,PER02258,Car Loan,45,2022-03-28,48,Repaid,Canara Bank
REC006131,PER02259,Home Loan,227,2011-02-25,360,Repaid,Tata Capital
REC006132,PER02259,Education Loan,96,2018-02-09,36,Repaid,Bajaj Finserv
REC006133,PER02260,Car Loan,21,2022-02-02,60,Repaid,Bank of Baroda
REC006134,PER02260,Home Loan,94,2011-07-09,180,Repaid,SBI
REC006135,PER02260,Business Loan,90,2015-05-25,60,Repaid,Union Bank
REC006136,PER02261,Two-Wheeler Loan,8,2018-07-27,36,Repaid,SBI
REC006137,PER02261,Home Loan,207,2017-12-17,180,Repaid,Yes Bank
REC006138,PER02261,Car Loan,44,2018-12-03,84,Repaid,IndusInd Bank
REC006139,PER02262,Education Loan,150,2011-12-05,84,Active,ICICI Bank
REC006140,PER02262,Personal Loan,13,2023-06-26,60,Repaid,Canara Bank
REC006141,PER02262,Home Loan,137,2022-06-21,180,Repaid,Kotak Mahindra
REC006142,PER02262,Home Loan,182,2015-05-13,120,Repaid,Bank of Baroda
REC006143,PER02262,Gold Loan,18,2018-01-17,60,Defaulted,Canara Bank
REC006144,PER02262,Education Loan,48,2024-07-04,36,Defaulted,Union Bank
REC006145,PER02262,Home Loan,172,2025-01-26,240,Defaulted,ICICI Bank
REC006146,PER02263,Home Loan,89,2018-07-12,120,Active,Axis Bank
REC006147,PER02263,Consumer Durable Loan,1,2023-12-23,60,Repaid,Canara Bank
REC006148,PER02263,Car Loan,78,2012-10-20,36,Active,Bajaj Finserv
REC006149,PER02263,Education Loan,35,2022-10-08,84,Repaid,ICICI Bank
REC006150,PER02263,Consumer Durable Loan,6,2021-03-16,24,Repaid,Canara Bank
REC006151,PER02264,Car Loan,50,2010-09-14,60,Active,IndusInd Bank
REC006152,PER02264,Personal Loan,61,2016-01-03,12,Active,SBI
REC006153,PER02265,Two-Wheeler Loan,8,2014-07-06,24,Repaid,Union Bank
REC006154,PER02265,Home Loan,75,2017-08-26,120,Repaid,Union Bank
REC006155,PER02265,Education Loan,56,2010-01-12,84,Repaid,SBI
REC006156,PER02265,Consumer Durable Loan,4,2015-04-14,48,Active,Canara Bank
REC006157,PER02265,Personal Loan,59,2024-09-12,48,Defaulted,IndusInd Bank
REC006158,PER02265,Education Loan,69,2024-09-12,84,Repaid,Tata Capital
REC006159,PER02265,Education Loan,21,2018-03-12,60,Active,LIC Housing Finance
REC006160,PER02266,Car Loan,156,2011-02-04,60,Defaulted,PNB
REC006161,PER02266,Car Loan,59,2015-07-18,48,Active,Bank of Baroda
REC006162,PER02266,Two-Wheeler Loan,5,2013-11-20,24,Repaid,Bank of Baroda
REC006163,PER02266,Business Loan,75,2022-03-17,48,Repaid,Union Bank
REC006164,PER02267,Personal Loan,19,2018-01-06,24,Active,PNB
REC006165,PER02267,Gold Loan,8,2025-05-10,60,Repaid,HDFC Bank
REC006166,PER02267,Education Loan,17,2017-04-04,36,Active,Yes Bank
REC006167,PER02267,Personal Loan,65,2022-10-23,24,Repaid,ICICI Bank
REC006168,PER02267,Car Loan,116,2016-10-18,60,Repaid,SBI
REC006169,PER02268,Home Loan,101,2015-12-18,120,Defaulted,Axis Bank
REC006170,PER02268,Car Loan,43,2010-01-16,48,Repaid,Bank of Baroda
REC006171,PER02268,Home Loan,200,2011-04-03,360,Repaid,Yes Bank
REC006172,PER02268,Business Loan,43,2012-10-05,60,Repaid,ICICI Bank
REC006173,PER02269,Personal Loan,12,2011-07-23,12,Repaid,PNB
REC006174,PER02269,Home Loan,300,2025-09-23,120,Repaid,ICICI Bank
REC006175,PER02269,Home Loan,411,2025-08-13,120,Repaid,Bajaj Finserv
REC006176,PER02269,Business Loan,49,2012-05-24,24,Active,ICICI Bank
REC006177,PER02269,Consumer Durable Loan,8,2016-06-07,48,Repaid,HDFC Bank
REC006178,PER02271,Car Loan,63,2014-02-15,60,Defaulted,Bajaj Finserv
REC006179,PER02272,Car Loan,110,2025-06-18,48,Repaid,IndusInd Bank
REC006180,PER02272,Home Loan,94,2011-03-23,300,Active,Bajaj Finserv
REC006181,PER02272,Home Loan,149,2018-02-15,360,Repaid,IDBI Bank
REC006182,PER02272,Personal Loan,16,2018-03-24,12,Repaid,Bank of Baroda
REC006183,PER02273,Education Loan,48,2018-04-16,60,Repaid,Canara Bank
REC006184,PER02273,Business Loan,130,2016-06-23,12,Repaid,LIC Housing Finance
REC006185,PER02273,Car Loan,29,2011-05-01,36,Repaid,Yes Bank
REC006186,PER02273,Home Loan,96,2013-07-08,300,Repaid,Union Bank
REC006187,PER02273,Car Loan,35,2024-03-27,48,Repaid,Yes Bank
REC006188,PER02274,Car Loan,57,2020-12-19,36,Repaid,SBI
REC006189,PER02275,Gold Loan,15,2011-02-28,48,Repaid,IndusInd Bank
REC006190,PER02275,Business Loan,103,2019-10-22,48,Repaid,Yes Bank
REC006191,PER02276,Personal Loan,61,2015-09-05,48,Active,Yes Bank
REC006192,PER02277,Education Loan,45,2025-10-14,84,Active,SBI
REC006193,PER02277,Car Loan,39,2024-12-24,84,Active,Canara Bank
REC006194,PER02277,Car Loan,52,2015-09-02,48,Repaid,PNB
REC006195,PER02278,Car Loan,131,2013-09-02,36,Defaulted,Kotak Mahindra
REC006196,PER02279,Education Loan,75,2024-06-18,60,Defaulted,Tata Capital
REC006197,PER02279,Home Loan,122,2011-04-26,180,Defaulted,Tata Capital
REC006198,PER02279,Car Loan,189,2016-03-03,36,Active,Yes Bank
REC006199,PER02280,Personal Loan,26,2016-11-15,36,Repaid,Bank of Baroda
REC006200,PER02280,Car Loan,33,2012-12-06,84,Repaid,Canara Bank
REC006201,PER02281,Personal Loan,58,2014-09-17,24,Repaid,PNB
REC006202,PER02281,Personal Loan,57,2018-09-10,48,Repaid,SBI
REC006203,PER02282,Personal Loan,15,2019-08-18,48,Repaid,Axis Bank
REC006204,PER02282,Personal Loan,58,2013-03-06,60,Repaid,LIC Housing Finance
REC006205,PER02282,Personal Loan,7,2010-02-10,48,Repaid,ICICI Bank
REC006206,PER02282,Personal Loan,82,2025-02-09,48,Repaid,SBI
REC006207,PER02282,Car Loan,64,2021-12-21,84,Repaid,Bank of Baroda
REC006208,PER02283,Home Loan,143,2024-04-05,300,Active,PNB
REC006209,PER02284,Personal Loan,85,2010-01-20,24,Repaid,Bank of Baroda
REC006210,PER02284,Education Loan,15,2014-11-11,60,Repaid,HDFC Bank
REC006211,PER02284,Car Loan,29,2025-08-14,36,Active,Union Bank
REC006212,PER02284,Home Loan,156,2010-12-28,300,Repaid,PNB
REC006213,PER02284,Personal Loan,100,2024-06-02,36,Repaid,Yes Bank
REC006214,PER02285,Home Loan,334,2020-06-24,180,Repaid,HDFC Bank
REC006215,PER02285,Home Loan,253,2024-04-14,360,Repaid,HDFC Bank
REC006216,PER02285,Two-Wheeler Loan,11,2014-01-01,48,Repaid,Tata Capital
REC006217,PER02286,Personal Loan,100,2012-05-13,36,Repaid,PNB
REC006218,PER02287,Car Loan,53,2021-12-28,84,Active,Bank of Baroda
REC006219,PER02288,Car Loan,62,2010-06-18,60,Repaid,Yes Bank
REC006220,PER02288,Business Loan,143,2015-04-28,12,Repaid,SBI
REC006221,PER02288,Personal Loan,54,2010-09-02,12,Active,Bank of Baroda
REC006222,PER02289,Car Loan,21,2023-09-04,36,Repaid,Bajaj Finserv
REC006223,PER02290,Business Loan,106,2010-06-21,24,Defaulted,Bank of Baroda
REC006224,PER02290,Car Loan,57,2010-06-13,48,Repaid,LIC Housing Finance
REC006225,PER02291,Personal Loan,32,2019-08-09,60,Repaid,ICICI Bank
REC006226,PER02292,Home Loan,300,2019-05-11,240,Repaid,LIC Housing Finance
REC006227,PER02292,Home Loan,351,2011-11-06,240,Active,Kotak Mahindra
REC006228,PER02293,Consumer Durable Loan,14,2014-12-25,12,Repaid,IndusInd Bank
REC006229,PER02294,Education Loan,25,2011-10-06,48,Repaid,ICICI Bank
REC006230,PER02294,Education Loan,89,2025-05-16,60,Repaid,IndusInd Bank
REC006231,PER02294,Two-Wheeler Loan,17,2017-11-25,60,Active,Kotak Mahindra
REC006232,PER02294,Business Loan,55,2012-09-21,60,Repaid,Tata Capital
REC006233,PER02296,Home Loan,123,2020-05-03,300,Defaulted,Yes Bank
REC006234,PER02296,Personal Loan,41,2022-09-04,12,Defaulted,IndusInd Bank
REC006235,PER02296,Business Loan,49,2019-07-12,60,Repaid,HDFC Bank
REC006236,PER02297,Home Loan,105,2015-12-21,300,Repaid,Bajaj Finserv
REC006237,PER02297,Two-Wheeler Loan,2,2010-12-18,12,Active,Bank of Baroda
REC006238,PER02297,Home Loan,187,2019-07-07,120,Repaid,Tata Capital
REC006239,PER02298,Car Loan,42,2022-01-25,48,Active,LIC Housing Finance
REC006240,PER02299,Home Loan,255,2016-08-04,300,Repaid,Yes Bank
REC006241,PER02299,Personal Loan,30,2023-12-03,36,Repaid,SBI
REC006242,PER02299,Home Loan,234,2018-10-27,240,Active,SBI
REC006243,PER02299,Business Loan,40,2018-05-25,24,Repaid,IndusInd Bank
REC006244,PER02299,Education Loan,37,2020-01-09,60,Active,Tata Capital
REC006245,PER02299,Personal Loan,24,2023-10-28,24,Repaid,Axis Bank
REC006246,PER02299,Car Loan,75,2021-02-08,84,Repaid,HDFC Bank
REC006247,PER02301,Business Loan,42,2020-04-22,24,Defaulted,HDFC Bank
REC006248,PER02301,Education Loan,69,2025-07-24,48,Active,ICICI Bank
REC006249,PER02301,Home Loan,166,2010-11-27,300,Active,Bajaj Finserv
REC006250,PER02302,Education Loan,91,2010-11-12,48,Repaid,ICICI Bank
REC006251,PER02302,Car Loan,42,2016-01-12,60,Repaid,Canara Bank
REC006252,PER02302,Personal Loan,29,2016-04-14,12,Repaid,PNB
REC006253,PER02302,Car Loan,56,2017-12-07,84,Repaid,Canara Bank
REC006254,PER02304,Gold Loan,6,2014-08-22,12,Active,IDBI Bank
REC006255,PER02304,Personal Loan,34,2011-04-06,12,Repaid,Kotak Mahindra
REC006256,PER02305,Personal Loan,41,2017-10-26,24,Active,HDFC Bank
REC006257,PER02305,Personal Loan,23,2013-11-22,60,Active,Kotak Mahindra
REC006258,PER02306,Personal Loan,67,2014-08-28,48,Active,HDFC Bank
REC006259,PER02308,Business Loan,120,2017-08-01,48,Repaid,SBI
REC006260,PER02308,Home Loan,108,2022-03-09,240,Repaid,Bajaj Finserv
REC006261,PER02309,Personal Loan,21,2024-01-04,24,Repaid,Union Bank
REC006262,PER02310,Gold Loan,5,2023-02-12,48,Repaid,Tata Capital
REC006263,PER02311,Home Loan,119,2019-08-12,300,Repaid,SBI
REC006264,PER02311,Personal Loan,24,2017-09-15,24,Repaid,IndusInd Bank
REC006265,PER02311,Education Loan,46,2016-10-15,60,Repaid,Bajaj Finserv
REC006266,PER02311,Consumer Durable Loan,23,2023-09-22,36,Defaulted,Tata Capital
REC006267,PER02313,Two-Wheeler Loan,3,2010-12-05,24,Active,SBI
REC006268,PER02313,Personal Loan,40,2019-08-26,36,Active,ICICI Bank
REC006269,PER02313,Business Loan,173,2025-10-25,12,Repaid,ICICI Bank
REC006270,PER02314,Two-Wheeler Loan,10,2017-04-03,48,Active,Axis Bank
REC006271,PER02314,Personal Loan,36,2014-04-18,12,Repaid,PNB
REC006272,PER02314,Personal Loan,49,2011-06-26,60,Active,Yes Bank
REC006273,PER02314,Education Loan,19,2018-10-28,48,Repaid,LIC Housing Finance
REC006274,PER02315,Home Loan,218,2025-01-02,240,Repaid,IDBI Bank
REC006275,PER02315,Business Loan,22,2012-10-15,48,Repaid,PNB
REC006276,PER02315,Car Loan,110,2023-01-23,84,Defaulted,SBI
REC006277,PER02316,Home Loan,194,2018-08-08,300,Repaid,SBI
REC006278,PER02316,Car Loan,36,2012-11-19,36,Active,Axis Bank
REC006279,PER02316,Car Loan,139,2020-08-24,36,Repaid,IndusInd Bank
REC006280,PER02316,Education Loan,40,2025-10-24,36,Active,SBI
REC006281,PER02316,Personal Loan,34,2019-05-23,48,Repaid,Union Bank
REC006282,PER02317,Car Loan,47,2013-09-09,60,Defaulted,Bank of Baroda
REC006283,PER02319,Car Loan,42,2017-02-27,84,Defaulted,ICICI Bank
REC006284,PER02319,Home Loan,112,2016-12-06,240,Active,Axis Bank
REC006285,PER02320,Business Loan,105,2018-06-15,48,Repaid,IDBI Bank
REC006286,PER02320,Car Loan,107,2021-05-01,84,Repaid,IndusInd Bank
REC006287,PER02320,Home Loan,327,2011-10-12,300,Repaid,Yes Bank
REC006288,PER02321,Car Loan,40,2020-09-17,36,Repaid,HDFC Bank
REC006289,PER02321,Home Loan,245,2010-06-24,120,Active,Canara Bank
REC006290,PER02321,Education Loan,43,2015-01-09,36,Repaid,ICICI Bank
REC006291,PER02321,Education Loan,73,2016-12-02,60,Repaid,PNB
REC006292,PER02321,Home Loan,154,2013-06-12,120,Active,IndusInd Bank
REC006293,PER02321,Personal Loan,26,2023-02-27,48,Repaid,Bank of Baroda
REC006294,PER02321,Car Loan,93,2017-07-13,36,Repaid,Tata Capital
REC006295,PER02322,Car Loan,48,2014-07-27,60,Defaulted,Bajaj Finserv
REC006296,PER02323,Business Loan,57,2020-08-02,12,Defaulted,Kotak Mahindra
REC006297,PER02323,Education Loan,28,2022-12-19,48,Repaid,PNB
REC006298,PER02323,Home Loan,118,2024-09-14,240,Active,Bajaj Finserv
REC006299,PER02323,Education Loan,24,2012-11-09,84,Defaulted,Union Bank
REC006300,PER02324,Car Loan,57,2021-08-07,48,Defaulted,Kotak Mahindra
REC006301,PER02324,Business Loan,40,2010-05-01,12,Repaid,PNB
REC006302,PER02324,Personal Loan,44,2015-05-12,36,Repaid,ICICI Bank
REC006303,PER02325,Personal Loan,20,2012-01-13,60,Repaid,Bajaj Finserv
REC006304,PER02325,Home Loan,138,2014-01-04,240,Active,HDFC Bank
REC006305,PER02325,Personal Loan,63,2020-05-21,36,Active,Canara Bank
REC006306,PER02325,Home Loan,69,2012-09-19,240,Repaid,Kotak Mahindra
REC006307,PER02326,Education Loan,57,2011-05-15,48,Repaid,Bajaj Finserv
REC006308,PER02326,Personal Loan,18,2025-05-25,12,Repaid,Kotak Mahindra
REC006309,PER02327,Personal Loan,26,2024-11-11,24,Repaid,Canara Bank
REC006310,PER02327,Gold Loan,8,2013-08-17,12,Repaid,Bajaj Finserv
REC006311,PER02327,Home Loan,151,2011-05-10,180,Repaid,Union Bank
REC006312,PER02327,Personal Loan,39,2022-02-26,60,Repaid,Yes Bank
REC006313,PER02328,Personal Loan,54,2018-04-06,60,Defaulted,Kotak Mahindra
REC006314,PER02328,Home Loan,293,2010-08-19,300,Active,Axis Bank
REC006315,PER02328,Education Loan,36,2022-03-19,48,Active,Canara Bank
REC006316,PER02328,Home Loan,401,2019-09-17,240,Repaid,ICICI Bank
REC006317,PER02330,Education Loan,44,2020-01-23,84,Repaid,Axis Bank
REC006318,PER02330,Education Loan,56,2018-02-17,36,Repaid,Bajaj Finserv
REC006319,PER02330,Personal Loan,40,2011-03-12,48,Repaid,HDFC Bank
REC006320,PER02331,Personal Loan,34,2010-02-14,12,Active,Union Bank
REC006321,PER02332,Home Loan,211,2011-10-20,180,Repaid,ICICI Bank
REC006322,PER02333,Personal Loan,79,2025-05-13,24,Repaid,IndusInd Bank
REC006323,PER02333,Personal Loan,25,2022-11-09,48,Repaid,Tata Capital
REC006324,PER02333,Two-Wheeler Loan,8,2025-12-11,48,Repaid,PNB
REC006325,PER02334,Business Loan,66,2010-10-08,12,Active,IDBI Bank
REC006326,PER02335,Personal Loan,29,2012-04-17,60,Repaid,IDBI Bank
REC006327,PER02335,Home Loan,324,2015-10-28,120,Repaid,ICICI Bank
REC006328,PER02335,Home Loan,100,2020-08-03,240,Repaid,SBI
REC006329,PER02335,Personal Loan,32,2021-08-13,48,Repaid,IDBI Bank
REC006330,PER02335,Car Loan,106,2023-05-02,84,Repaid,Bajaj Finserv
REC006331,PER02336,Home Loan,117,2018-04-19,240,Repaid,SBI
REC006332,PER02336,Home Loan,211,2011-01-07,300,Active,SBI
REC006333,PER02338,Home Loan,343,2019-04-13,120,Repaid,Bajaj Finserv
REC006334,PER02338,Car Loan,29,2013-10-03,36,Repaid,Canara Bank
REC006335,PER02339,Home Loan,140,2019-02-19,120,Defaulted,Bank of Baroda
REC006336,PER02340,Personal Loan,31,2024-11-21,12,Active,Axis Bank
REC006337,PER02340,Home Loan,120,2014-04-13,300,Defaulted,Yes Bank
REC006338,PER02342,Personal Loan,36,2022-06-14,48,Active,Kotak Mahindra
REC006339,PER02342,Personal Loan,8,2014-03-04,60,Repaid,Yes Bank
REC006340,PER02343,Car Loan,59,2021-03-11,36,Active,PNB
REC006341,PER02343,Consumer Durable Loan,17,2010-05-03,24,Repaid,Bajaj Finserv
REC006342,PER02343,Home Loan,303,2022-08-21,180,Repaid,Bank of Baroda
REC006343,PER02344,Home Loan,142,2023-12-26,360,Defaulted,Bajaj Finserv
REC006344,PER02344,Car Loan,55,2025-12-28,36,Repaid,Axis Bank
REC006345,PER02345,Home Loan,497,2024-12-06,300,Repaid,ICICI Bank
REC006346,PER02345,Consumer Durable Loan,2,2024-08-19,48,Repaid,Yes Bank
REC006347,PER02346,Personal Loan,69,2018-01-08,60,Repaid,Axis Bank
REC006348,PER02346,Home Loan,146,2016-08-18,300,Repaid,Bajaj Finserv
REC006349,PER02346,Home Loan,178,2024-12-05,120,Active,ICICI Bank
REC006350,PER02346,Business Loan,191,2011-02-14,12,Active,IDBI Bank
REC006351,PER02347,Business Loan,77,2010-02-15,24,Active,Kotak Mahindra
REC006352,PER02347,Car Loan,37,2025-09-11,48,Defaulted,LIC Housing Finance
REC006353,PER02347,Personal Loan,50,2019-06-27,12,Defaulted,LIC Housing Finance
REC006354,PER02347,Car Loan,49,2011-10-06,60,Defaulted,Canara Bank
REC006355,PER02347,Home Loan,195,2017-08-06,180,Active,IDBI Bank
REC006356,PER02347,Car Loan,103,2011-04-02,84,Defaulted,HDFC Bank
REC006357,PER02347,Car Loan,96,2024-11-15,84,Repaid,IndusInd Bank
REC006358,PER02348,Home Loan,142,2011-01-28,300,Repaid,SBI
REC006359,PER02348,Business Loan,142,2016-05-03,36,Repaid,Yes Bank
REC006360,PER02348,Home Loan,107,2023-10-22,120,Repaid,Tata Capital
REC006361,PER02349,Personal Loan,41,2021-02-28,24,Repaid,Kotak Mahindra
REC006362,PER02349,Gold Loan,41,2010-07-11,60,Repaid,Canara Bank
REC006363,PER02350,Home Loan,168,2025-12-23,180,Repaid,Axis Bank
REC006364,PER02350,Car Loan,138,2011-01-21,36,Active,IDBI Bank
REC006365,PER02350,Home Loan,255,2010-02-04,240,Repaid,Kotak Mahindra
REC006366,PER02350,Personal Loan,47,2012-07-16,36,Repaid,LIC Housing Finance
REC006367,PER02351,Home Loan,123,2011-09-20,360,Repaid,HDFC Bank
REC006368,PER02351,Home Loan,285,2020-06-20,180,Defaulted,ICICI Bank
REC006369,PER02351,Home Loan,166,2020-11-26,240,Repaid,Union Bank
REC006370,PER02352,Business Loan,85,2010-04-12,12,Repaid,Canara Bank
REC006371,PER02352,Home Loan,192,2020-10-28,360,Active,ICICI Bank
REC006372,PER02353,Consumer Durable Loan,7,2022-10-03,12,Repaid,Tata Capital
REC006373,PER02355,Home Loan,232,2017-08-10,180,Repaid,Union Bank
REC006374,PER02355,Home Loan,172,2018-05-10,300,Active,Kotak Mahindra
REC006375,PER02355,Home Loan,98,2025-05-13,180,Repaid,HDFC Bank
REC006376,PER02355,Home Loan,273,2010-12-05,300,Repaid,ICICI Bank
REC006377,PER02355,Personal Loan,45,2018-03-09,60,Repaid,Canara Bank
REC006378,PER02356,Car Loan,56,2015-06-17,36,Repaid,Kotak Mahindra
REC006379,PER02356,Business Loan,107,2022-09-22,12,Active,SBI
REC006380,PER02356,Personal Loan,67,2022-02-14,48,Repaid,SBI
REC006381,PER02357,Personal Loan,14,2018-01-14,36,Repaid,Bank of Baroda
REC006382,PER02357,Two-Wheeler Loan,12,2022-12-05,36,Active,Kotak Mahindra
REC006383,PER02357,Education Loan,21,2015-03-15,60,Repaid,Axis Bank
REC006384,PER02358,Personal Loan,67,2015-07-24,24,Active,Bank of Baroda
REC006385,PER02358,Car Loan,43,2013-07-15,36,Repaid,Bajaj Finserv
REC006386,PER02358,Gold Loan,3,2022-05-13,60,Repaid,ICICI Bank
REC006387,PER02358,Car Loan,73,2023-01-04,84,Repaid,SBI
REC006388,PER02358,Car Loan,156,2014-12-17,48,Repaid,Kotak Mahindra
REC006389,PER02359,Car Loan,68,2013-02-23,84,Repaid,Kotak Mahindra
REC006390,PER02359,Home Loan,276,2016-07-04,120,Defaulted,Axis Bank
REC006391,PER02359,Car Loan,53,2018-12-23,48,Active,HDFC Bank
REC006392,PER02359,Car Loan,69,2010-05-11,36,Repaid,Union Bank
REC006393,PER02359,Personal Loan,47,2013-03-03,36,Active,SBI
REC006394,PER02359,Consumer Durable Loan,5,2024-09-28,36,Defaulted,ICICI Bank
REC006395,PER02360,Personal Loan,43,2017-11-26,36,Defaulted,Bajaj Finserv
REC006396,PER02360,Business Loan,114,2011-11-26,12,Repaid,SBI
REC006397,PER02360,Business Loan,133,2023-08-05,48,Repaid,HDFC Bank
REC006398,PER02361,Personal Loan,69,2025-07-20,12,Repaid,PNB
REC006399,PER02361,Home Loan,212,2017-09-03,360,Repaid,Bank of Baroda
REC006400,PER02361,Personal Loan,39,2020-10-07,48,Repaid,SBI
REC006401,PER02361,Home Loan,270,2018-01-13,180,Active,Bank of Baroda
